Date,Open,High,Low,Close,Volume
2018-01-26,1.308920026,1.326020002,1.13499999,1.217270017,2037570048
2018-01-27,1.217890024,1.239480019,1.189440012,1.219110012,689100992
2018-01-28,1.223889947,1.438120008,1.223889947,1.399600029,1327360000
2018-01-29,1.399209976,1.405249953,1.299129963,1.32396996,1073680000
2018-01-30,1.328179955,1.328179955,1.13112998,1.138560057,1134640000
2018-01-31,1.130660057,1.190930009,1.036610007,1.162389994,1264029952
2018-02-01,1.16087997,1.16260004,0.93037802,0.962530017,1410419968
2018-02-02,0.96064198,0.96064198,0.635185003,0.884783983,3529760000
2018-02-03,0.891991973,0.974798977,0.761635005,0.924043,1988960000
2018-02-04,0.913417995,0.952947021,0.796820998,0.815702975,1190960000
2018-02-05,0.825942993,0.833866,0.675827026,0.691798985,1286179968
2018-02-06,0.705120981,0.786004007,0.588360012,0.776392996,2361139968
2018-02-07,0.774576008,0.805477977,0.706950009,0.723895013,1133369984
2018-02-08,0.729251981,0.80697,0.72261101,0.805262983,947315008
2018-02-09,0.797140002,0.954428017,0.771539986,0.954428017,1690339968
2018-02-10,0.947251022,1.300590038,0.947251022,1.070739985,4682010112
2018-02-11,1.067330003,1.075099945,0.929767013,1.004160047,2555310080
2018-02-12,1.006500006,1.106729984,1.006500006,1.081009984,1756290048
2018-02-13,1.079740047,1.082929969,1.014709949,1.02741003,921100032
2018-02-14,1.026080012,1.165099978,1.021289945,1.14162004,1457600000
2018-02-15,1.139050007,1.16395998,1.111469984,1.146860003,1188530048
2018-02-16,1.144940019,1.151839972,1.112609982,1.138030052,568339008
2018-02-17,1.137429953,1.217589974,1.13251996,1.204980016,1186729984
2018-02-18,1.204779983,1.207340002,1.093359947,1.120460033,1113650048
2018-02-19,1.123149991,1.166429996,1.120970011,1.144420028,556304000
2018-02-20,1.144549966,1.174479961,1.083649993,1.089460015,806673024
2018-02-21,1.081990004,1.095880032,0.998880982,1.015390038,871526016
2018-02-22,1.01225996,1.047320008,0.922457993,0.941788018,889707008
2018-02-23,0.934176028,1.027209997,0.898285985,0.998854995,896403968
2018-02-24,0.997659028,1.013939977,0.929455996,0.95440203,489920000
2018-02-25,0.951977015,0.967597008,0.915278971,0.943486989,360271008
2018-02-26,0.943704009,0.970906019,0.913402975,0.956858993,458612992
2018-02-27,0.959302008,0.972580016,0.944976985,0.947305024,312712992
2018-02-28,0.944697022,0.955550015,0.903787017,0.904582977,329529984
2018-03-01,0.904130995,0.953796029,0.890630007,0.928346992,475256992
2018-03-02,0.926638007,0.933911979,0.902285993,0.910143971,271036000
2018-03-03,0.908785999,0.926512003,0.903603971,0.907804012,280852992
2018-03-04,0.906008005,1.026309967,0.895618021,1.005540013,797225984
2018-03-05,1.014289975,1.08020997,0.956116021,0.95936799,1706819968
2018-03-06,0.954447985,0.991306007,0.916863024,0.922887027,875180032
2018-03-07,0.924377978,0.930658996,0.824895024,0.871209979,809598016
2018-03-08,0.872507989,0.888562024,0.825387001,0.825856984,499496000
2018-03-09,0.826121986,0.856181979,0.75148499,0.849761009,989203008
2018-03-10,0.854871988,0.860442996,0.793735981,0.796626985,402670016
2018-03-11,0.795764983,0.840407014,0.775736988,0.831121981,472972000
2018-03-12,0.832126975,0.838328004,0.78788197,0.801047981,355031008
2018-03-13,0.798451006,0.805728972,0.778470993,0.789710999,279679008
2018-03-14,0.78956902,0.799080014,0.676010013,0.701901972,479148992
2018-03-15,0.702912986,0.730673015,0.643845022,0.697269022,888345024
2018-03-16,0.699063003,0.711780012,0.674462974,0.689260006,502740000
2018-03-17,0.687744975,0.689433992,0.626708984,0.637856007,319824000
2018-03-18,0.634465992,0.677591026,0.548815012,0.658776999,923606016
2018-03-19,0.672125995,0.749080002,0.640012026,0.749080002,1096930048
2018-03-20,0.736759007,0.736759007,0.673426986,0.709807992,814275968
2018-03-21,0.713055015,0.720610023,0.679162025,0.693664014,527324000
2018-03-22,0.693144977,0.701350987,0.636740983,0.662742972,449041984
2018-03-23,0.663110971,0.663110971,0.625258029,0.643173993,387164000
2018-03-24,0.646214008,0.679607987,0.640515983,0.641264975,390740000
2018-03-25,0.638631999,0.657212973,0.631901026,0.641875029,229352000
2018-03-26,0.642683029,0.644120991,0.585922003,0.599462986,384504992
2018-03-27,0.599026024,0.60433197,0.565132022,0.57791698,351380992
2018-03-28,0.577511013,0.594022989,0.572827995,0.578001976,258298000
2018-03-29,0.577767015,0.578639984,0.511511028,0.511511028,420550016
2018-03-30,0.513267994,0.531275988,0.484362006,0.509564996,518219008
2018-03-31,0.510617018,0.529406011,0.505167007,0.512353003,293208000
2018-04-01,0.513854027,0.515437007,0.466223001,0.485080987,297868992
2018-04-02,0.486066997,0.510446012,0.478596002,0.500688016,262342000
2018-04-03,0.501532972,0.562698007,0.499657989,0.558044016,578238976
2018-04-04,0.554569006,0.563117027,0.498486996,0.501631021,415257984
2018-04-05,0.501950026,0.505882025,0.484490007,0.495801002,358755008
2018-04-06,0.494780988,0.498089999,0.465615004,0.476431012,218156000
2018-04-07,0.476850986,0.495667011,0.474575013,0.487866998,209076000
2018-04-08,0.48822701,0.501417994,0.487590998,0.50039798,137548000
2018-04-09,0.501200974,0.512142003,0.482573003,0.491854995,271775008
2018-04-10,0.492134005,0.493645012,0.482838988,0.491930991,154495008
2018-04-11,0.492567986,0.548455,0.48902601,0.539506018,341707008
2018-04-12,0.53865701,0.644518018,0.506542981,0.628736973,1346739968
2018-04-13,0.630092978,0.693112016,0.605816007,0.638086975,1245170048
2018-04-14,0.637380004,0.661508024,0.61630702,0.632184029,626268032
2018-04-15,0.634882987,0.682533979,0.634142995,0.682533979,609636992
2018-04-16,0.682295978,0.687165022,0.638610005,0.663296998,531996000
2018-04-17,0.664889991,0.677356005,0.654345989,0.65693301,442352992
2018-04-18,0.65705198,0.72142601,0.65705198,0.708931983,624049024
2018-04-19,0.712059021,0.791975975,0.706840992,0.791975975,878328000
2018-04-20,0.791172028,0.938354015,0.791172028,0.924465001,2344069888
2018-04-21,0.925020993,0.925020993,0.82111299,0.873103023,1563970048
2018-04-22,0.866819978,0.911900997,0.848091006,0.869994998,946398976
2018-04-23,0.866577983,0.886290014,0.863304019,0.876657009,674545024
2018-04-24,0.876012027,0.965610027,0.873565972,0.934781015,1572930048
2018-04-25,0.932771027,0.932771027,0.779231012,0.800607026,1614050048
2018-04-26,0.801774025,0.852414012,0.771786988,0.852414012,1028590016
2018-04-27,0.851139009,0.859641016,0.813884974,0.813884974,673793024
2018-04-28,0.812062979,0.887591004,0.812062979,0.863803983,788718976
2018-04-29,0.864399016,0.904945016,0.834479988,0.872777998,896313984
2018-04-30,0.871403992,0.87678802,0.831207991,0.837938011,575363968
2018-05-01,0.838355005,0.84206897,0.797825992,0.841407001,630809024
2018-05-02,0.839354992,0.864279985,0.831713021,0.859094024,544425984
2018-05-03,0.85898,0.892916024,0.847319007,0.884465992,725228992
2018-05-04,0.881536007,0.927694976,0.866922021,0.895442009,1007609984
2018-05-05,0.895561993,0.922353983,0.895561993,0.905103028,668800000
2018-05-06,0.904235005,0.918675005,0.855971992,0.871424019,640057024
2018-05-07,0.871213973,0.871236026,0.812933028,0.832641006,602534976
2018-05-08,0.833086014,0.846992016,0.803568006,0.813970029,465040992
